statistic_yyy,according,district_code,site_id,sex,single_multiple_birth,birth_count
112,按登記日期分,10007250,彰化縣竹塘鄉,女,4胞胎,0
112,按登記日期分,10007250,彰化縣竹塘鄉,女,5胞胎以上,0
112,按登記日期分,10007260,彰化縣溪州鄉,男,單胎,121
112,按登記日期分,10007260,彰化縣溪州鄉,男,雙胞胎,12
112,按登記日期分,10007260,彰化縣溪州鄉,男,3胞胎,0
112,按登記日期分,10007260,彰化縣溪州鄉,男,4胞胎,0
112,按登記日期分,10007260,彰化縣溪州鄉,男,5胞胎以上,0
112,按登記日期分,10007260,彰化縣溪州鄉,女,單胎,96
112,按登記日期分,10007260,彰化縣溪州鄉,女,雙胞胎,4
112,按登記日期分,10007260,彰化縣溪州鄉,女,3胞胎,0
112,按登記日期分,10007260,彰化縣溪州鄉,女,4胞胎,0
112,按登記日期分,10007260,彰化縣溪州鄉,女,5胞胎以上,0
112,按登記日期分,10008010,南投縣南投市,男,單胎,251
112,按登記日期分,10008010,南投縣南投市,男,雙胞胎,16
112,按登記日期分,10008010,南投縣南投市,男,3胞胎,0
112,按登記日期分,10008010,南投縣南投市,男,4胞胎,0
112,按登記日期分,10008010,南投縣南投市,男,5胞胎以上,0
112,按登記日期分,10008010,南投縣南投市,女,單胎,241
112,按登記日期分,10008010,南投縣南投市,女,雙胞胎,7
112,按登記日期分,10008010,南投縣南投市,女,3胞胎,0
112,按登記日期分,10008010,南投縣南投市,女,4胞胎,0
112,按登記日期分,10008010,南投縣南投市,女,5胞胎以上,0
112,按登記日期分,10008020,南投縣埔里鎮,男,單胎,184
112,按登記日期分,10008020,南投縣埔里鎮,男,雙胞胎,1
112,按登記日期分,10008020,南投縣埔里鎮,男,3胞胎,0
112,按登記日期分,10008020,南投縣埔里鎮,男,4胞胎,0
112,按登記日期分,10008020,南投縣埔里鎮,男,5胞胎以上,0
112,按登記日期分,10008020,南投縣埔里鎮,女,單胎,149
112,按登記日期分,10008020,南投縣埔里鎮,女,雙胞胎,1
112,按登記日期分,10008020,南投縣埔里鎮,女,3胞胎,0
112,按登記日期分,10008020,南投縣埔里鎮,女,4胞胎,0
112,按登記日期分,10008020,南投縣埔里鎮,女,5胞胎以上,0
112,按登記日期分,10008030,南投縣草屯鎮,男,單胎,325
112,按登記日期分,10008030,南投縣草屯鎮,男,雙胞胎,7
112,按登記日期分,10008030,南投縣草屯鎮,男,3胞胎,0
112,按登記日期分,10008030,南投縣草屯鎮,男,4胞胎,0
112,按登記日期分,10008030,南投縣草屯鎮,男,5胞胎以上,0
112,按登記日期分,10008030,南投縣草屯鎮,女,單胎,312
112,按登記日期分,10008030,南投縣草屯鎮,女,雙胞胎,9
112,按登記日期分,10008030,南投縣草屯鎮,女,3胞胎,0
112,按登記日期分,10008030,南投縣草屯鎮,女,4胞胎,0
112,按登記日期分,10008030,南投縣草屯鎮,女,5胞胎以上,0
112,按登記日期分,10008040,南投縣竹山鎮,男,單胎,81
112,按登記日期分,10008040,南投縣竹山鎮,男,雙胞胎,2
112,按登記日期分,10008040,南投縣竹山鎮,男,3胞胎,0
112,按登記日期分,10008040,南投縣竹山鎮,男,4胞胎,0
112,按登記日期分,10008040,南投縣竹山鎮,男,5胞胎以上,0
112,按登記日期分,10008040,南投縣竹山鎮,女,單胎,89
112,按登記日期分,10008040,南投縣竹山鎮,女,雙胞胎,4
112,按登記日期分,10008040,南投縣竹山鎮,女,3胞胎,0
112,按登記日期分,10008040,南投縣竹山鎮,女,4胞胎,0
112,按登記日期分,10008040,南投縣竹山鎮,女,5胞胎以上,0
112,按登記日期分,10008050,南投縣集集鎮,男,單胎,35
112,按登記日期分,10008050,南投縣集集鎮,男,雙胞胎,2
112,按登記日期分,10008050,南投縣集集鎮,男,3胞胎,0
112,按登記日期分,10008050,南投縣集集鎮,男,4胞胎,0
112,按登記日期分,10008050,南投縣集集鎮,男,5胞胎以上,0
112,按登記日期分,10008050,南投縣集集鎮,女,單胎,21
112,按登記日期分,10008050,南投縣集集鎮,女,雙胞胎,2
112,按登記日期分,10008050,南投縣集集鎮,女,3胞胎,0
112,按登記日期分,10008050,南投縣集集鎮,女,4胞胎,0
112,按登記日期分,10008050,南投縣集集鎮,女,5胞胎以上,0
112,按登記日期分,10008060,南投縣名間鄉,男,單胎,75
112,按登記日期分,10008060,南投縣名間鄉,男,雙胞胎,3
112,按登記日期分,10008060,南投縣名間鄉,男,3胞胎,0
112,按登記日期分,10008060,南投縣名間鄉,男,4胞胎,0
112,按登記日期分,10008060,南投縣名間鄉,男,5胞胎以上,0
112,按登記日期分,10008060,南投縣名間鄉,女,單胎,69
112,按登記日期分,10008060,南投縣名間鄉,女,雙胞胎,5
112,按登記日期分,10008060,南投縣名間鄉,女,3胞胎,0
112,按登記日期分,10008060,南投縣名間鄉,女,4胞胎,0
112,按登記日期分,10008060,南投縣名間鄉,女,5胞胎以上,0
112,按登記日期分,10008070,南投縣鹿谷鄉,男,單胎,25
112,按登記日期分,10008070,南投縣鹿谷鄉,男,雙胞胎,0
112,按登記日期分,10008070,南投縣鹿谷鄉,男,3胞胎,0
112,按登記日期分,10008070,南投縣鹿谷鄉,男,4胞胎,0
112,按登記日期分,10008070,南投縣鹿谷鄉,男,5胞胎以上,0
112,按登記日期分,10008070,南投縣鹿谷鄉,女,單胎,16
112,按登記日期分,10008070,南投縣鹿谷鄉,女,雙胞胎,0
112,按登記日期分,10008070,南投縣鹿谷鄉,女,3胞胎,0
112,按登記日期分,10008070,南投縣鹿谷鄉,女,4胞胎,0
112,按登記日期分,10008070,南投縣鹿谷鄉,女,5胞胎以上,0
112,按登記日期分,10008080,南投縣中寮鄉,男,單胎,22
112,按登記日期分,10008080,南投縣中寮鄉,男,雙胞胎,2
112,按登記日期分,10008080,南投縣中寮鄉,男,3胞胎,0
112,按登記日期分,10008080,南投縣中寮鄉,男,4胞胎,0
112,按登記日期分,10008080,南投縣中寮鄉,男,5胞胎以上,0
112,按登記日期分,10008080,南投縣中寮鄉,女,單胎,22
112,按登記日期分,10008080,南投縣中寮鄉,女,雙胞胎,0
112,按登記日期分,10008080,南投縣中寮鄉,女,3胞胎,0
112,按登記日期分,10008080,南投縣中寮鄉,女,4胞胎,0
112,按登記日期分,10008080,南投縣中寮鄉,女,5胞胎以上,0
112,按登記日期分,10008090,南投縣魚池鄉,男,單胎,40
112,按登記日期分,10008090,南投縣魚池鄉,男,雙胞胎,0
112,按登記日期分,10008090,南投縣魚池鄉,男,3胞胎,0
112,按登記日期分,10008090,南投縣魚池鄉,男,4胞胎,0
112,按登記日期分,10008090,南投縣魚池鄉,男,5胞胎以上,0
112,按登記日期分,10008090,南投縣魚池鄉,女,單胎,29
112,按登記日期分,10008090,南投縣魚池鄉,女,雙胞胎,0
112,按登記日期分,10008090,南投縣魚池鄉,女,3胞胎,0
112,按登記日期分,10008090,南投縣魚池鄉,女,4胞胎,0
112,按登記日期分,10008090,南投縣魚池鄉,女,5胞胎以上,0
112,按登記日期分,10008100,南投縣國姓鄉,男,單胎,22
112,按登記日期分,10008100,南投縣國姓鄉,男,雙胞胎,2
112,按登記日期分,10008100,南投縣國姓鄉,男,3胞胎,0
112,按登記日期分,10008100,南投縣國姓鄉,男,4胞胎,0
112,按登記日期分,10008100,南投縣國姓鄉,男,5胞胎以上,0
112,按登記日期分,10008100,南投縣國姓鄉,女,單胎,18
112,按登記日期分,10008100,南投縣國姓鄉,女,雙胞胎,0
112,按登記日期分,10008100,南投縣國姓鄉,女,3胞胎,0
112,按登記日期分,10008100,南投縣國姓鄉,女,4胞胎,0
112,按登記日期分,10008100,南投縣國姓鄉,女,5胞胎以上,0
112,按登記日期分,10008110,南投縣水里鄉,男,單胎,29
112,按登記日期分,10008110,南投縣水里鄉,男,雙胞胎,0
112,按登記日期分,10008110,南投縣水里鄉,男,3胞胎,0
112,按登記日期分,10008110,南投縣水里鄉,男,4胞胎,0
112,按登記日期分,10008110,南投縣水里鄉,男,5胞胎以上,0
112,按登記日期分,10008110,南投縣水里鄉,女,單胎,26
112,按登記日期分,10008110,南投縣水里鄉,女,雙胞胎,0
112,按登記日期分,10008110,南投縣水里鄉,女,3胞胎,0
112,按登記日期分,10008110,南投縣水里鄉,女,4胞胎,0
112,按登記日期分,10008110,南投縣水里鄉,女,5胞胎以上,0
112,按登記日期分,10008120,南投縣信義鄉,男,單胎,62
112,按登記日期分,10008120,南投縣信義鄉,男,雙胞胎,1
112,按登記日期分,10008120,南投縣信義鄉,男,3胞胎,0
112,按登記日期分,10008120,南投縣信義鄉,男,4胞胎,0
112,按登記日期分,10008120,南投縣信義鄉,男,5胞胎以上,0
112,按登記日期分,10008120,南投縣信義鄉,女,單胎,72
112,按登記日期分,10008120,南投縣信義鄉,女,雙胞胎,5
112,按登記日期分,10008120,南投縣信義鄉,女,3胞胎,0
112,按登記日期分,10008120,南投縣信義鄉,女,4胞胎,0
112,按登記日期分,10008120,南投縣信義鄉,女,5胞胎以上,0
112,按登記日期分,10008130,南投縣仁愛鄉,男,單胎,66
112,按登記日期分,10008130,南投縣仁愛鄉,男,雙胞胎,2
112,按登記日期分,10008130,南投縣仁愛鄉,男,3胞胎,0
112,按登記日期分,10008130,南投縣仁愛鄉,男,4胞胎,0
112,按登記日期分,10008130,南投縣仁愛鄉,男,5胞胎以上,0
112,按登記日期分,10008130,南投縣仁愛鄉,女,單胎,65
112,按登記日期分,10008130,南投縣仁愛鄉,女,雙胞胎,0
112,按登記日期分,10008130,南投縣仁愛鄉,女,3胞胎,0
112,按登記日期分,10008130,南投縣仁愛鄉,女,4胞胎,0
112,按登記日期分,10008130,南投縣仁愛鄉,女,5胞胎以上,0
112,按登記日期分,10009010,雲林縣斗六市,男,單胎,236
112,按登記日期分,10009010,雲林縣斗六市,男,雙胞胎,12
112,按登記日期分,10009010,雲林縣斗六市,男,3胞胎,0
112,按登記日期分,10009010,雲林縣斗六市,男,4胞胎,0
112,按登記日期分,10009010,雲林縣斗六市,男,5胞胎以上,0
112,按登記日期分,10009010,雲林縣斗六市,女,單胎,225
112,按登記日期分,10009010,雲林縣斗六市,女,雙胞胎,10
112,按登記日期分,10009010,雲林縣斗六市,女,3胞胎,0
112,按登記日期分,10009010,雲林縣斗六市,女,4胞胎,0
112,按登記日期分,10009010,雲林縣斗六市,女,5胞胎以上,0
112,按登記日期分,10009020,雲林縣斗南鎮,男,單胎,102
112,按登記日期分,10009020,雲林縣斗南鎮,男,雙胞胎,4
112,按登記日期分,10009020,雲林縣斗南鎮,男,3胞胎,0
112,按登記日期分,10009020,雲林縣斗南鎮,男,4胞胎,0
112,按登記日期分,10009020,雲林縣斗南鎮,男,5胞胎以上,0
112,按登記日期分,10009020,雲林縣斗南鎮,女,單胎,88
112,按登記日期分,10009020,雲林縣斗南鎮,女,雙胞胎,2
112,按登記日期分,10009020,雲林縣斗南鎮,女,3胞胎,0
112,按登記日期分,10009020,雲林縣斗南鎮,女,4胞胎,0
112,按登記日期分,10009020,雲林縣斗南鎮,女,5胞胎以上,0
112,按登記日期分,10009030,雲林縣虎尾鎮,男,單胎,151
112,按登記日期分,10009030,雲林縣虎尾鎮,男,雙胞胎,8
112,按登記日期分,10009030,雲林縣虎尾鎮,男,3胞胎,0
112,按登記日期分,10009030,雲林縣虎尾鎮,男,4胞胎,0
112,按登記日期分,10009030,雲林縣虎尾鎮,男,5胞胎以上,0
112,按登記日期分,10009030,雲林縣虎尾鎮,女,單胎,142
112,按登記日期分,10009030,雲林縣虎尾鎮,女,雙胞胎,4
112,按登記日期分,10009030,雲林縣虎尾鎮,女,3胞胎,0
112,按登記日期分,10009030,雲林縣虎尾鎮,女,4胞胎,0
112,按登記日期分,10009030,雲林縣虎尾鎮,女,5胞胎以上,0
112,按登記日期分,10009040,雲林縣西螺鎮,男,單胎,132
112,按登記日期分,10009040,雲林縣西螺鎮,男,雙胞胎,0
112,按登記日期分,10009040,雲林縣西螺鎮,男,3胞胎,0
112,按登記日期分,10009040,雲林縣西螺鎮,男,4胞胎,0
112,按登記日期分,10009040,雲林縣西螺鎮,男,5胞胎以上,0
112,按登記日期分,10009040,雲林縣西螺鎮,女,單胎,110
112,按登記日期分,10009040,雲林縣西螺鎮,女,雙胞胎,2
112,按登記日期分,10009040,雲林縣西螺鎮,女,3胞胎,0
112,按登記日期分,10009040,雲林縣西螺鎮,女,4胞胎,0
112,按登記日期分,10009040,雲林縣西螺鎮,女,5胞胎以上,0
112,按登記日期分,10009050,雲林縣土庫鎮,男,單胎,68
112,按登記日期分,10009050,雲林縣土庫鎮,男,雙胞胎,0
112,按登記日期分,10009050,雲林縣土庫鎮,男,3胞胎,0
112,按登記日期分,10009050,雲林縣土庫鎮,男,4胞胎,0
112,按登記日期分,10009050,雲林縣土庫鎮,男,5胞胎以上,0
112,按登記日期分,10009050,雲林縣土庫鎮,女,單胎,58
112,按登記日期分,10009050,雲林縣土庫鎮,女,雙胞胎,0
112,按登記日期分,10009050,雲林縣土庫鎮,女,3胞胎,0
112,按登記日期分,10009050,雲林縣土庫鎮,女,4胞胎,0
112,按登記日期分,10009050,雲林縣土庫鎮,女,5胞胎以上,0
112,按登記日期分,10009060,雲林縣北港鎮,男,單胎,80
112,按登記日期分,10009060,雲林縣北港鎮,男,雙胞胎,5
112,按登記日期分,10009060,雲林縣北港鎮,男,3胞胎,0
112,按登記日期分,10009060,雲林縣北港鎮,男,4胞胎,0
112,按登記日期分,10009060,雲林縣北港鎮,男,5胞胎以上,0
112,按登記日期分,10009060,雲林縣北港鎮,女,單胎,75
112,按登記日期分,10009060,雲林縣北港鎮,女,雙胞胎,4
112,按登記日期分,10009060,雲林縣北港鎮,女,3胞胎,0
112,按登記日期分,10009060,雲林縣北港鎮,女,4胞胎,0
112,按登記日期分,10009060,雲林縣北港鎮,女,5胞胎以上,0
112,按登記日期分,10009070,雲林縣古坑鄉,男,單胎,57
112,按登記日期分,10009070,雲林縣古坑鄉,男,雙胞胎,2
112,按登記日期分,10009070,雲林縣古坑鄉,男,3胞胎,0
112,按登記日期分,10009070,雲林縣古坑鄉,男,4胞胎,0
112,按登記日期分,10009070,雲林縣古坑鄉,男,5胞胎以上,0
112,按登記日期分,10009070,雲林縣古坑鄉,女,單胎,71
112,按登記日期分,10009070,雲林縣古坑鄉,女,雙胞胎,6
112,按登記日期分,10009070,雲林縣古坑鄉,女,3胞胎,0
112,按登記日期分,10009070,雲林縣古坑鄉,女,4胞胎,0
112,按登記日期分,10009070,雲林縣古坑鄉,女,5胞胎以上,0
112,按登記日期分,10009080,雲林縣大埤鄉,男,單胎,44
112,按登記日期分,10009080,雲林縣大埤鄉,男,雙胞胎,0
112,按登記日期分,10009080,雲林縣大埤鄉,男,3胞胎,0
112,按登記日期分,10009080,雲林縣大埤鄉,男,4胞胎,0
112,按登記日期分,10009080,雲林縣大埤鄉,男,5胞胎以上,0
112,按登記日期分,10009080,雲林縣大埤鄉,女,單胎,40
112,按登記日期分,10009080,雲林縣大埤鄉,女,雙胞胎,0
112,按登記日期分,10009080,雲林縣大埤鄉,女,3胞胎,0
112,按登記日期分,10009080,雲林縣大埤鄉,女,4胞胎,0
112,按登記日期分,10009080,雲林縣大埤鄉,女,5胞胎以上,0
112,按登記日期分,10009090,雲林縣莿桐鄉,男,單胎,76
112,按登記日期分,10009090,雲林縣莿桐鄉,男,雙胞胎,0
112,按登記日期分,10009090,雲林縣莿桐鄉,男,3胞胎,0
112,按登記日期分,10009090,雲林縣莿桐鄉,男,4胞胎,0
112,按登記日期分,10009090,雲林縣莿桐鄉,男,5胞胎以上,0
112,按登記日期分,10009090,雲林縣莿桐鄉,女,單胎,61
112,按登記日期分,10009090,雲林縣莿桐鄉,女,雙胞胎,0
112,按登記日期分,10009090,雲林縣莿桐鄉,女,3胞胎,0
112,按登記日期分,10009090,雲林縣莿桐鄉,女,4胞胎,0
112,按登記日期分,10009090,雲林縣莿桐鄉,女,5胞胎以上,0
112,按登記日期分,10009100,雲林縣林內鄉,男,單胎,34
112,按登記日期分,10009100,雲林縣林內鄉,男,雙胞胎,0
112,按登記日期分,10009100,雲林縣林內鄉,男,3胞胎,0
112,按登記日期分,10009100,雲林縣林內鄉,男,4胞胎,0
112,按登記日期分,10009100,雲林縣林內鄉,男,5胞胎以上,0
112,按登記日期分,10009100,雲林縣林內鄉,女,單胎,29
112,按登記日期分,10009100,雲林縣林內鄉,女,雙胞胎,0
112,按登記日期分,10009100,雲林縣林內鄉,女,3胞胎,0
112,按登記日期分,10009100,雲林縣林內鄉,女,4胞胎,0
112,按登記日期分,10009100,雲林縣林內鄉,女,5胞胎以上,0
112,按登記日期分,10009110,雲林縣二崙鄉,男,單胎,56
112,按登記日期分,10009110,雲林縣二崙鄉,男,雙胞胎,4
112,按登記日期分,10009110,雲林縣二崙鄉,男,3胞胎,0
112,按登記日期分,10009110,雲林縣二崙鄉,男,4胞胎,0
112,按登記日期分,10009110,雲林縣二崙鄉,男,5胞胎以上,0
112,按登記日期分,10009110,雲林縣二崙鄉,女,單胎,48
112,按登記日期分,10009110,雲林縣二崙鄉,女,雙胞胎,0
112,按登記日期分,10009110,雲林縣二崙鄉,女,3胞胎,0
112,按登記日期分,10009110,雲林縣二崙鄉,女,4胞胎,0
112,按登記日期分,10009110,雲林縣二崙鄉,女,5胞胎以上,0
112,按登記日期分,10009120,雲林縣崙背鄉,男,單胎,46
112,按登記日期分,10009120,雲林縣崙背鄉,男,雙胞胎,6
112,按登記日期分,10009120,雲林縣崙背鄉,男,3胞胎,0
112,按登記日期分,10009120,雲林縣崙背鄉,男,4胞胎,0
112,按登記日期分,10009120,雲林縣崙背鄉,男,5胞胎以上,0
112,按登記日期分,10009120,雲林縣崙背鄉,女,單胎,42
112,按登記日期分,10009120,雲林縣崙背鄉,女,雙胞胎,2
112,按登記日期分,10009120,雲林縣崙背鄉,女,3胞胎,0
112,按登記日期分,10009120,雲林縣崙背鄉,女,4胞胎,0
112,按登記日期分,10009120,雲林縣崙背鄉,女,5胞胎以上,0
112,按登記日期分,10009130,雲林縣麥寮鄉,男,單胎,258
112,按登記日期分,10009130,雲林縣麥寮鄉,男,雙胞胎,6
112,按登記日期分,10009130,雲林縣麥寮鄉,男,3胞胎,0
112,按登記日期分,10009130,雲林縣麥寮鄉,男,4胞胎,0
112,按登記日期分,10009130,雲林縣麥寮鄉,男,5胞胎以上,0
112,按登記日期分,10009130,雲林縣麥寮鄉,女,單胎,208
112,按登記日期分,10009130,雲林縣麥寮鄉,女,雙胞胎,6
112,按登記日期分,10009130,雲林縣麥寮鄉,女,3胞胎,0
112,按登記日期分,10009130,雲林縣麥寮鄉,女,4胞胎,0
112,按登記日期分,10009130,雲林縣麥寮鄉,女,5胞胎以上,0
112,按登記日期分,10009140,雲林縣東勢鄉,男,單胎,16
112,按登記日期分,10009140,雲林縣東勢鄉,男,雙胞胎,0
112,按登記日期分,10009140,雲林縣東勢鄉,男,3胞胎,0
112,按登記日期分,10009140,雲林縣東勢鄉,男,4胞胎,0
112,按登記日期分,10009140,雲林縣東勢鄉,男,5胞胎以上,0
112,按登記日期分,10009140,雲林縣東勢鄉,女,單胎,16
112,按登記日期分,10009140,雲林縣東勢鄉,女,雙胞胎,2
112,按登記日期分,10009140,雲林縣東勢鄉,女,3胞胎,0
112,按登記日期分,10009140,雲林縣東勢鄉,女,4胞胎,0
112,按登記日期分,10009140,雲林縣東勢鄉,女,5胞胎以上,0
